T24964;01/07/2022;15:15:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tarefas Código do Atendimento;Data Inicio Execucao Atividade Gerada Pelo Sistema;Hora Inicio Execucao Atividade Gerada Pelo Sistema;Hora Fim Execucao Atividade Gerada Pelo Sistema;Execução de Atendimentos GPS Coletado;Execução de Atendimentos Latitude;Execução de Atendimentos Longitude;Cliente GPS Coletado;Entregador Nome;Seção Descrição;Codigo_de_registro;Disciplina;CONCESSIONARIA__TRECHO;Concessionaria;Trecho;PISTA;SENTIDO_;km_000000_ou_000000_ao_000000;LOCAL;Coordenada_;ELEMENTO;DESCREVA_O_ELEMENTO;OCORRENCIA;OUTRAS_OCORRENCIAS;OBSERVACAO;AUDIO;RETORNO_A_OCORRENCIA;MES;A_OCORRENCIA_FOI_ATENDIDA_;Imagem_1;Imagem_2;Imagem_3;Imagem_4;Imagem_5;Imagem_6;Imagem_7;Imagem_8;Imagem_9;Imagem_10;Imagem_11;Imagem_12;ESTADO_GERAL;TEMPO_DE_FILA_APROXIMADO;Deseja_caracterizar_esse_registro_como_uma_ocorrencia_relevante;NOME_DA_OBRA;PERCENTUAL_MENSAL_DE_EXECUCAO_FISICA_;PERCENTUAL_ACUMULADO_DE_EXECUCAO_FISICA_;CUMPRIMENTO_DO_PLANO_DE_TRABALHO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PROJETO_EXECUTIVO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PER;SINALIZACAO_DE_OBRA;ATRASOS;OBRA_CONCLUIDA;COMPRIMENTO_APROXIMADO_DA_FILA_m;COORDENADA_FINAL
314401071;20/06/2022;15:22:03;15:29:13;-26.3950433333333336 -50.1624016666666677;-263.950.433.333.333.000;-501.624.016.666.666.000;0 0;500 - SC3;REGISTRO;314401071;FAIXA DE DOMÍNIO E CANTEIRO CENTRAL;PLANALTO SUL - BR-116/SC;PLANALTO SUL;BR-116/SC;SIMPLES;DECRESCENTE;053+800;;-26.395056666666665,-50.16239833333334;OUTRO;Meio fio canteiro lateral direito;;;Meio fio quebrado;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405599397&token=7b1d8b53cceabd582da52908d8eb6438;https://picviewer.umov.me/Pic/GetImage?id=405599424&token=5f569d1a3080da855cb408918cfb337e;https://picviewer.umov.me/Pic/GetImage?id=405599477&token=199b0c860736a2044121d07753d27036;https://picviewer.umov.me/Pic/GetImage?id=405599529&token=449a097904d9b387927e4a7d7f4f3b49;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-26.395043333333334,-50.16240166666667
315316659;20/06/2022;15:59:10;16:00:49;-26.311359999999997 -49.9619483333333392;-26.311.359.999.999.900;-499.619.483.333.333.000;0 0;500 - SC3;REGISTRO;315200554;PAVIMENTAÇÃO;PLANALTO SUL - BR-116/SC;PLANALTO SUL;BR-116/SC;SIMPLES;DECRESCENTE;030+000;Faixa 1;-26.311365000000002,-49.961846666666666;PISTA - PAVIMENTO FLEXÍVEL;;Afundamento local?Ondulação/Corrugação?;;Pavimento apresentando afundamento local e ondulação. LOCAL: Faixa 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405599584&token=7d22f9e5732fcbbd0eaa559bd57a4bfc;https://picviewer.umov.me/Pic/GetImage?id=405599608&token=6e7acb6f9dc13287866ad5ef98f65845;https://picviewer.umov.me/Pic/GetImage?id=405599642&token=c566547880ba4865d0beee67109caaae;https://picviewer.umov.me/Pic/GetImage?id=405599680&token=c93b90896da908abdc362349d0b434e1;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;-26.311383333333332,-49.96218166666666
314383667;21/06/2022;08:28:32;08:30:39;-26.5520807999999988 -48.7170564999999982;-265.520.807.999.999.000;-487.170.564.999.999.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;074+900;;-26.5520847,-48.7170502;PISTA - PAVIMENTO FLEXÍVEL;;Irregularidades no pavimento?;;Devido execução de drenos;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405979955&token=e86d5a68d414d059c86c6dd2e74ce8b2;https://picviewer.umov.me/Pic/GetImage?id=405980186&token=baa911fef9cfe0b7a600c5a1e3f1b254;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500587;21/06/2022;08:30:41;08:33:03;-26.5541939000000013 -48.7196017999999995;-265.541.939.000.000.000;-487.196.017.999.999.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;075+100 ao 075+200;;-26.554194,-48.7196017;PISTA - PAVIMENTO FLEXÍVEL;;;Deformação plástica;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405980394&token=8e4fb052b60e4021a26a96a6d0f91f34;https://picviewer.umov.me/Pic/GetImage?id=405980678&token=e0c4decbd99ff018789875a485a3e51a;https://picviewer.umov.me/Pic/GetImage?id=405980967&token=75c210bcb8390768f3badd278c849be1;https://picviewer.umov.me/Pic/GetImage?id=405981181&token=4e9b3a6aa05b434c430932cc66fb3792;https://picviewer.umov.me/Pic/GetImage?id=405981420&token=2c0cf0c593c9994993f06b31c6b1a3a7;https://picviewer.umov.me/Pic/GetImage?id=405981637&token=c87a9a9a394797e184a4a3d4d0a91638;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500588;21/06/2022;08:34:36;08:37:09;-26.5633267999999987 -48.7199012999999965;-265.633.267.999.999.000;-487.199.012.999.999.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;076+000;Faixa 2;-26.5633268,-48.7199013;PISTA - PAVIMENTO FLEXÍVEL;;Irregularidades no pavimento?;Devido execução de drenos, deformação plastica;ver km . LOCAL: Faixa 2;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405981847&token=9cf849c39b98c01b704a6e461b8b4983;https://picviewer.umov.me/Pic/GetImage?id=405982016&token=75682e823c07ec2b642f78e6af1c771d;https://picviewer.umov.me/Pic/GetImage?id=405982190&token=ad824d3f839304687afd3b481923c2e4;https://picviewer.umov.me/Pic/GetImage?id=405982365&token=e73cdbc615a282b26de84d497c712360;https://picviewer.umov.me/Pic/GetImage?id=405982546&token=3e2dc84cf8f97cbfda8dbce1000e7065;https://picviewer.umov.me/Pic/GetImage?id=405982693&token=854070d193145d74458e8d4a5a24dec1;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500589;21/06/2022;08:37:12;08:39:01;-26.567136099999999 -48.7199880000000007;-26.567.136.099.999.900;-487.199.880.000.000.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;076+700;Faixa 2;-26.5671361,-48.719988;PISTA - PAVIMENTO FLEXÍVEL;;Irregularidades no pavimento?;Devido a execução de drenos, deformação plástica;. LOCAL: Faixa 2;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405982863&token=33ff065c68cf2f103c4a60b35f095726;https://picviewer.umov.me/Pic/GetImage?id=405983052&token=384e5e5f978ba97aee5342856b7f20b2;https://picviewer.umov.me/Pic/GetImage?id=405983213&token=6e8127f0f93e811798de57a70efb8557;https://picviewer.umov.me/Pic/GetImage?id=405983355&token=b65a8679fe01408852a216f94268ad74;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
314383645;21/06/2022;08:52:28;08:54:32;-26.7201069000000011 -48.7023659999999978;-267.201.069.000.000.000;-487.023.659.999.999.000;0 0;500 - SC1;REGISTRO;314383645;ELEMENTOS DE PROTEÇÃO E SEGURANÇA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;095+900;Lado direito;-26.7201069,-48.702366;BARREIRA RÍGIDA;;Danificada?;;. LOCAL: Lado direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405983489&token=816225e21153c01ba70873ca60e35489;https://picviewer.umov.me/Pic/GetImage?id=405983626&token=3117b465001e0ac8a802a74fd408814a;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500590;21/06/2022;08:55:42;08:57:59;-26.7387425999999984 -48.6988909000000021;-267.387.425.999.999.000;-486.988.909.000.000.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;098+900;Faixa 2;-26.7389156,-48.6989205;PISTA - PAVIMENTO FLEXÍVEL;;Afundamento local?;Deformação plastica;. LOCAL: Faixa 2;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405983784&token=082aa0780cfe4cfb09e17e515d39c5b7;https://picviewer.umov.me/Pic/GetImage?id=405983935&token=7d4d7240bd882bd03030b9a95f0c3235;https://picviewer.umov.me/Pic/GetImage?id=405984039&token=3ca7a9d1c7dc140dc6bda0232a5f9526;https://picviewer.umov.me/Pic/GetImage?id=405984153&token=9a23d02bf6e1546c1fadfc916eee93ed;https://picviewer.umov.me/Pic/GetImage?id=405984292&token=fbe46f246a8416e35f6020e81e0972c9;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
314323529;21/06/2022;09:06:18;09:08:31;-26.8274529000000008 -48.6923251999999991;-268.274.529.000.000.000;-486.923.251.999.999.000;0 0;500 - SC1;REGISTRO;314323529;OBRA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;108+300;;;OBRA;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405984470&token=cd6ebea967693b2fac28322a4981a515;https://picviewer.umov.me/Pic/GetImage?id=405984639&token=d69782c569ff65fb7c13751871c5d0fb;https://picviewer.umov.me/Pic/GetImage?id=405984819&token=f3f3364ebda035f20ddca65b9cd4ce42;;;;;;;;;;BOM;;NÃO;108+300;;;SIM;SIM;SIM;SIM;SIM;NÃO;;-26.8274541,-48.6923221
315500592;21/06/2022;09:18:01;09:20:05;-26.8983384000000001 -48.717993700000001;-268.983.384.000.000.000;-48.717.993.700.000.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;117+500;Faixa 2;;PISTA - PAVIMENTO FLEXÍVEL;;Irregularidades no pavimento?;Devido a execução de drenos, deformação plastica;. LOCAL: Faixa 2;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405984998&token=8b4e84c2970c9e13955c37da5259675a;https://picviewer.umov.me/Pic/GetImage?id=405985148&token=dc51d4e7fd06b085a58b15528f25fb7f;https://picviewer.umov.me/Pic/GetImage?id=405985308&token=2d2b4f1103b57fa31553f3c834fcc10b;https://picviewer.umov.me/Pic/GetImage?id=405985446&token=3699146665bdf64f950c143ff9e0125e;https://picviewer.umov.me/Pic/GetImage?id=405985608&token=d25184146ff612f71fe5fa3867678331;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500595;21/06/2022;09:40:06;09:42:20;-27.0746567999999996 -48.5975491000000019;-270.746.567.999.999.000;-485.975.491.000.000.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;144+400;Faixa 2;-27.074654,-48.5975314;PISTA - PAVIMENTO FLEXÍVEL;;Irregularidades no pavimento?;Deformação plastica;. LOCAL: Faixa 2;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405985763&token=799f2dd2e403ba2f41161990ee679fe5;https://picviewer.umov.me/Pic/GetImage?id=405985899&token=9e1a26c2559c74cc405629846362fc20;https://picviewer.umov.me/Pic/GetImage?id=405986067&token=c1d2f99c461ee6cc6b1ed919ad944e9a;https://picviewer.umov.me/Pic/GetImage?id=405986223&token=8f620fab24b32ad7b41bb0ae1476ba3c;https://picviewer.umov.me/Pic/GetImage?id=405986361&token=bb0563a04ad9e39753d96aaa1833d0d0;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500591;21/06/2022;10:13:08;10:14:57;-27.3471465999999985 -48.6331181999999984;-273.471.465.999.999.000;-486.331.181.999.999.000;0 0;500 - SC1;REGISTRO;314383645;ELEMENTOS DE PROTEÇÃO E SEGURANÇA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;176+200;Lado direito;-27.3470782,-48.6331266;BARREIRA RÍGIDA;;Danificada?;Ausente;. LOCAL: Lado direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405986466&token=3da9ead0bb66bbea0f009dbc71c6f0ae;https://picviewer.umov.me/Pic/GetImage?id=405986604&token=fbfd3ea2130552cf8ba6a40ff4d0fdd0;https://picviewer.umov.me/Pic/GetImage?id=405986723&token=5625b823cf18d92ef034db84903f3ca8;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500593;21/06/2022;10:35:30;10:37:20;-27.5843628999999986 -48.6158477999999974;-275.843.628.999.999.000;-486.158.477.999.999.000;0 0;500 - SC1;REGISTRO;314323529;OBRA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;205+100;;-27.5843181,-48.6158397;OBRA;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405986819&token=8e85eb984bc9c274b86e0fe0e3178485;https://picviewer.umov.me/Pic/GetImage?id=405986959&token=ad0a35c02f0d69e9319a9e1bdf2db171;https://picviewer.umov.me/Pic/GetImage?id=405987088&token=a38ece055c30d2c810c5df6694b87618;https://picviewer.umov.me/Pic/GetImage?id=405987216&token=54828410fdf4da1808e690c11e5700f0;;;;;;;;;BOM;;NÃO;BSO;;;SIM;SIM;SIM;SIM;NÃO;NÃO;;
310893042;21/06/2022;10:56:58;11:00:05;-27.6707059000000015 -48.6728530999999975;-276.707.059.000.000.000;-486.728.530.999.999.000;0 0;500 - SC1;REGISTRO;310893042;DRENAGEM OAC;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;217+500 ao 218+000;;-27.6707059,-48.6728531;DESCIDA D'ÁGUA;;;Perfilamento deficiente;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405987359&token=32065cc3b85897c69e156338cf9bc70e;https://picviewer.umov.me/Pic/GetImage?id=405987524&token=7f837e758341142edaffd7b87eb8b17a;https://picviewer.umov.me/Pic/GetImage?id=405987661&token=f2e002dbf61ec7970b21da3afdbf2dea;https://picviewer.umov.me/Pic/GetImage?id=405987787&token=9e179a6ad5df8ec7e0e129b0ce3a93bd;https://picviewer.umov.me/Pic/GetImage?id=405987938&token=9382043703801e9fa8e2ce50288b7ce5;https://picviewer.umov.me/Pic/GetImage?id=405988065&token=2cd67838b5a9d98bbe1652f7f10ca44b;;;;;;;RUIM;;NÃO;;;;;;;;;;;
314664562;21/06/2022;11:13:55;11:15:40;-27.8093223999999992 -48.6372422999999969;-278.093.223.999.999.000;-486.372.422.999.999.000;0 0;500 - SC1;REGISTRO;314664562;OPERAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;233+600;;-27.8093224,-48.6372423;ACIDENTE;;Choque Defensa?Saída de pista?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405988277&token=a7226a38585c6e1a337989e32b4138a3;https://picviewer.umov.me/Pic/GetImage?id=405988502&token=8162fde2a3b735a47cb63e5239be6a5a;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500597;21/06/2022;11:34:13;11:38:27;-27.8795484000000009 -48.6470751000000021;-278.795.484.000.000.000;-486.470.751.000.000.000;0 0;500 - SC1;REGISTRO;314383645;ELEMENTOS DE PROTEÇÃO E SEGURANÇA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;242+200;Lado direito;-27.8795484,-48.6470751;DEFENSAS;;;lâmina e postes de ancoragem danificados;. LOCAL: Lado direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405988702&token=1b5fecf14fc0ccb34f8a4de4d43112be;https://picviewer.umov.me/Pic/GetImage?id=405988905&token=5aaa81603f1eae9162ed7ccc827c819d;https://picviewer.umov.me/Pic/GetImage?id=405989128&token=5c2b1866d79ec0a27f697f960c098bcc;https://picviewer.umov.me/Pic/GetImage?id=405989346&token=fbc0d1bac62cc759a6326c9ea81b4d08;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
314664547;21/06/2022;12:31:48;12:33:44;-27.6971963000000017 -48.6614154000000028;-276.971.963.000.000.000;-486.614.154.000.000.000;0 0;500 - SC1;REGISTRO;314664547;SINALIZAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;220+200;;-27.6971963,-48.6614154;SINALIZAÇÃO HORIZONTAL - PINTURA;;Fraca / Desgastada?;;Faixa 1 e 2;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406000630&token=1a8c838a622a046dcf4d93c53fcac660;https://picviewer.umov.me/Pic/GetImage?id=405991357&token=d522d7e0020267372d5c45d579a0e9c1;https://picviewer.umov.me/Pic/GetImage?id=405991716&token=8a8e8d98171d205a1462394c13b20606;https://picviewer.umov.me/Pic/GetImage?id=405992145&token=f9c9ff8f5afd3616fb7df90b5a10040b;https://picviewer.umov.me/Pic/GetImage?id=405992480&token=30106e551f4fae416eafcb012c8b36a3;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500596;21/06/2022;12:50:47;12:52:36;-27.5170946000000001 -48.6390269999999987;-275.170.946.000.000.000;-486.390.269.999.999.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;197+400;Faixa 2;;PISTA - PAVIMENTO FLEXÍVEL;;Panela / Buraco?;Deformação plastica;. LOCAL: Faixa 2;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405992730&token=e4fff8436a59ed733ee8f4e4b4928aa4;https://picviewer.umov.me/Pic/GetImage?id=405993020&token=4b77aa34060d667e39e5eba26ab3251b;https://picviewer.umov.me/Pic/GetImage?id=405993184&token=85cc4683160effb808fb29f4a7394301;https://picviewer.umov.me/Pic/GetImage?id=405993349&token=f00d1fbd83cb08bd670876b7228936c8;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500598;21/06/2022;13:00:14;13:05:53;-27.4881509999999984 -48.6524529000000001;-274.881.509.999.999.000;-486.524.529.000.000.000;0 0;500 - SC1;REGISTRO;314323529;OBRA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;192+740;;-27.488151,-48.6524529;OBRA;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405993525&token=2a8862358bf6858c0fb1b905b8f06dc1;https://picviewer.umov.me/Pic/GetImage?id=405993678&token=c03790334caa92a1e12138c25b73b618;https://picviewer.umov.me/Pic/GetImage?id=405993818&token=a900c5a37dd64570f284d149d1571c51;https://picviewer.umov.me/Pic/GetImage?id=405993951&token=f2ec9b8a19ad72dc39451d9743f8d325;https://picviewer.umov.me/Pic/GetImage?id=405994104&token=4a84a2ffabcaf65b433910100b2102c2;;;;;;;;BOM;;NÃO;Ponte 192;;;SIM;SIM;SIM;SIM;NÃO;NÃO;;-27.4879811,-48.6523198
315500603;21/06/2022;13:09:11;13:11:56;-27.4752019999999995 -48.6407114000000007;-274.752.019.999.999.000;-486.407.114.000.000.000;0 0;500 - SC1;REGISTRO;314664547;SINALIZAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;190+400;;-27.475202,-48.6407114;SINALIZAÇÃO HORIZONTAL - PINTURA;;Ausente?Fraca / Desgastada?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405994254&token=9c86c8901ff006f0768e99a01481a0bd;https://picviewer.umov.me/Pic/GetImage?id=405994455&token=2f509d0ae4f3d7ad68a34f9fd8c4211e;https://picviewer.umov.me/Pic/GetImage?id=405994665&token=2334ddf536c7ed2740b68aa9e2fae416;https://picviewer.umov.me/Pic/GetImage?id=405994841&token=dfdc9f5d317c9e720124bc6c58497efc;https://picviewer.umov.me/Pic/GetImage?id=405995030&token=2fed5153b68d0dee1b7babf49ccc15e4;https://picviewer.umov.me/Pic/GetImage?id=405995186&token=4d3642576ab366f7ccabde825bf226d4;https://picviewer.umov.me/Pic/GetImage?id=405995357&token=aea58854522c9e1b7805c9213577e1ac;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500602;21/06/2022;13:16:31;13:19:15;-27.4142624999999995 -48.6269065999999981;-274.142.624.999.999.000;-486.269.065.999.999.000;0 0;500 - SC1;REGISTRO;314383645;ELEMENTOS DE PROTEÇÃO E SEGURANÇA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;184+700;;;OUTRO;Atenuador de impacto;;Danificado;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405995527&token=db6286406c6f728a3974931f2d65a196;https://picviewer.umov.me/Pic/GetImage?id=405995731&token=6eee645e02b239915559109afd16c902;https://picviewer.umov.me/Pic/GetImage?id=405995923&token=e89291534ce71bd6797c4d5e8ac9d915;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500609;21/06/2022;13:34:21;13:37:44;-27.2591687 -48.6314752999999982;-272.591.687;-486.314.752.999.999.000;0 0;500 - SC1;REGISTRO;314383645;ELEMENTOS DE PROTEÇÃO E SEGURANÇA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;165+800;Lado direito;-27.2587954,-48.6314514;DEFENSAS;;;Lâmina e postes de ancoragem danificados;. LOCAL: Lado direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405996089&token=7904374a0c8885b56ce5cfc0ccb90cbb;https://picviewer.umov.me/Pic/GetImage?id=405996296&token=87478e23ed48dd9c7cea32b30b7a23b0;https://picviewer.umov.me/Pic/GetImage?id=405996523&token=aafd53b969175545536be449ccdd35f9;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500607;21/06/2022;13:52:50;14:01:37;-27.0582355999999997 -48.5973153999999994;-270.582.355.999.999.000;-485.973.153.999.999.000;0 0;500 - SC1;REGISTRO;314664547;SINALIZAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;143+500;;;SINALIZAÇÃO HORIZONTAL - PINTURA;;Fraca / Desgastada?;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405996690&token=c5eaf6bffbf7aa9d243b7bc1394ae898;https://picviewer.umov.me/Pic/GetImage?id=405996817&token=f25c279d183ecf08e6467f77a2c4d235;https://picviewer.umov.me/Pic/GetImage?id=405996957&token=67d6d8b5dd8d4607234582bf5ef0ceaf;https://picviewer.umov.me/Pic/GetImage?id=405997099&token=d2c082f71ee191489d6aa8da2f40468f;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500611;21/06/2022;14:07:34;14:11:00;-27.0295446999999989 -48.6062439000000026;-270.295.446.999.999.000;-486.062.439.000.000.000;0 0;500 - SC1;REGISTRO;314383645;ELEMENTOS DE PROTEÇÃO E SEGURANÇA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;138+300;Lado direito;-27.0280526,-48.6053795;BARREIRA RÍGIDA;;Danificada?;;. LOCAL: Lado direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405997252&token=6df9e7458ab58c2eb0495c46445f9652;https://picviewer.umov.me/Pic/GetImage?id=405997388&token=d5ac74036cd0999e6eeb6007637e6245;https://picviewer.umov.me/Pic/GetImage?id=405997531&token=fe81717aa829de05dd07491053ced9e9;https://picviewer.umov.me/Pic/GetImage?id=405997657&token=2169345890d77a7bfd8fb59ef2eba6f9;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500605;21/06/2022;14:23:22;14:28:45;-27.0005635999999996 -48.6419575999999978;-270.005.635.999.999.000;-486.419.575.999.999.000;0 0;500 - SC1;REGISTRO;314383667;PAVIMENTAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;CRESCENTE;133+500;Lado direito;-27.0005585,-48.641962;PISTA - PAVIMENTO FLEXÍVEL;;Panela / Buraco?;Deformação plastica;Agulha de acesso. LOCAL: Lado direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405997782&token=451171986c035d990c394244bfc049e5;https://picviewer.umov.me/Pic/GetImage?id=405997915&token=95c7f3d654570374f176c471586f0f03;https://picviewer.umov.me/Pic/GetImage?id=405998034&token=ab94b4ec59931a42c843dfa43e5e1cd2;https://picviewer.umov.me/Pic/GetImage?id=405998192&token=e0993c737221ea3d923ce980ded7244b;https://picviewer.umov.me/Pic/GetImage?id=405998349&token=d9c0c4d2b71be3331e6d5f6cbe3ff3ca;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
315500606;21/06/2022;14:54:13;14:57:41;-26.8123177999999989 -48.6830870000000004;-268.123.177.999.999.000;-486.830.870.000.000.000;0 0;500 - SC1;REGISTRO;314323529;OBRA;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;106+000;;;OBRA;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405998474&token=904d46ba74023075e6914ded5d9cc925;https://picviewer.umov.me/Pic/GetImage?id=405998641&token=7e135ab569d6888dd725bc53904415c6;https://picviewer.umov.me/Pic/GetImage?id=405998824&token=0cfe67f6a4d6cb5f79491fd762ddab63;https://picviewer.umov.me/Pic/GetImage?id=405998962&token=dec968511682ae97310410e44eb7d97d;https://picviewer.umov.me/Pic/GetImage?id=405999087&token=1d77878b689439a4051507aa2cd70ac8;;;;;;;;BOM;;NÃO;Sinistro;;;SIM;SIM;SIM;SIM;NÃO;NÃO;;
315500612;21/06/2022;15:12:38;15:13:36;-26.6361446999999991 -48.6973410000000015;-266.361.446.999.999.000;-486.973.410.000.000.000;0 0;500 - SC1;REGISTRO;314664547;SINALIZAÇÃO;LITORAL SUL - BR-101/SC;LITORAL SUL;BR-101/SC;DUPLA;DECRESCENTE;085+500;;-26.6361447,-48.697341;SINALIZAÇÃO HORIZONTAL - PINTURA;;Fraca / Desgastada?;;Via marginal;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=405999217&token=c4d1e85a5a6afbf20063a6e783284074;https://picviewer.umov.me/Pic/GetImage?id=405999318&token=d80b628ff294d8395cb3dfe786bcf129;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
313566201;21/06/2022;08:07:15;08:08:06;-27.9172616666666649 -48.6534683333333291;-279.172.616.666.666.000;-486.534.683.333.333.000;0 0;500 - SC2;REGISTRO;313566201;OPERAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;246+940;;-27.91715333333333,-48.65343333333333;FRENTE DE RECUPERAÇÃO E MANUTENÇÃO;;;;;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=406045611&token=290e2b4df0693127dc73f2eed508b2b0;;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;
